id	char_start	char_end	label
PMID:16	75	80	SPECIES
PMID:16	1994	1999	SPECIES
PMID:16	75	80	SPECIES
PMID:16	25958	25973	SPECIES
PMID:16	75	80	SPECIES
PMID:16	75	80	SPECIES
PMID:16	75	80	SPECIES
PMID:16	75	80	SPECIES
PMID:16	75	80	SPECIES
PMID:16	1786	1798	SPECIES
PMID:17	78	91	SPECIES
PMID:17	192	212	SPECIES
PMID:17	249	262	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	1961	1980	SPECIES
PMID:17	192	212	SPECIES
PMID:17	249	262	SPECIES
PMID:17	78	91	SPECIES
PMID:17	3149	3159	SPECIES
PMID:17	3161	3183	SPECIES
PMID:17	3186	3201	SPECIES
PMID:17	3203	3222	SPECIES
PMID:17	3229	3238	SPECIES
PMID:17	1961	1980	SPECIES
PMID:17	192	212	SPECIES
PMID:17	3390	3405	SPECIES
PMID:17	3503	3516	SPECIES
PMID:17	3503	3516	SPECIES
PMID:17	6011	6021	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	6694	6705	SPECIES
PMID:17	6707	6720	SPECIES
PMID:17	78	91	SPECIES
PMID:17	3503	3516	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	3503	3516	SPECIES
PMID:17	78	91	SPECIES
PMID:17	3503	3516	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	3503	3516	SPECIES
PMID:17	78	91	SPECIES
PMID:17	11653	11668	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	13653	13687	SPECIES
PMID:17	13689	13693	SPECIES
PMID:17	14066	14078	SPECIES
PMID:17	14159	14195	SPECIES
PMID:17	14200	14231	SPECIES
PMID:17	11653	11668	SPECIES
PMID:17	78	91	SPECIES
PMID:17	13689	13693	SPECIES
PMID:17	3503	3516	SPECIES
PMID:17	18793	18819	SPECIES
PMID:17	3503	3516	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	11653	11668	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:17	78	91	SPECIES
PMID:18	6936	6942	SPECIES
PMID:18	159	162	SPECIES
PMID:18	8133	8138	SPECIES
PMID:18	8133	8138	SPECIES
PMID:18	159	162	SPECIES
PMID:18	159	162	SPECIES
PMID:18	9673	9679	SPECIES
PMID:18	10233	10237	SPECIES
PMID:18	10271	10275	SPECIES
PMID:18	10424	10431	SPECIES
PMID:18	9673	9679	SPECIES
PMID:18	9673	9679	SPECIES
PMID:18	10271	10275	SPECIES
PMID:18	9673	9679	SPECIES
PMID:18	9673	9679	SPECIES
PMID:18	159	162	SPECIES
PMID:18	159	162	SPECIES
PMID:18	18175	18180	SPECIES
PMID:19	50	67	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	2414	2434	SPECIES
PMID:19	3322	3332	SPECIES
PMID:19	3347	3362	SPECIES
PMID:19	3415	3420	SPECIES
PMID:19	50	67	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	6032	6051	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	9263	9284	SPECIES
PMID:19	9302	9308	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	11422	11427	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	170	175	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	99	105	SPECIES
PMID:19	9302	9308	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	9263	9273	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	9302	9308	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	3322	3332	SPECIES
PMID:19	3415	3420	SPECIES
PMID:19	2414	2425	SPECIES
PMID:19	3415	3420	SPECIES
PMID:19	3322	3332	SPECIES
PMID:19	99	105	SPECIES
PMID:19	2414	2425	SPECIES
PMID:19	99	105	SPECIES
PMID:19	17672	17675	SPECIES
PMID:19	99	105	SPECIES
PMID:19	9263	9273	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	4507	4518	SPECIES
PMID:19	11422	11427	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	25727	25731	SPECIES
PMID:19	25967	25976	SPECIES
PMID:19	3415	3420	SPECIES
PMID:19	26119	26126	SPECIES
PMID:19	3415	3420	SPECIES
PMID:19	3415	3420	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	99	105	SPECIES
PMID:19	99	105	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:19	170	175	SPECIES
PMID:20	900	924	SPECIES
PMID:20	900	924	SPECIES
PMID:20	900	924	SPECIES
PMID:20	29732	29747	SPECIES
PMID:20	29732	29747	SPECIES
PMID:20	34394	34401	SPECIES
PMID:20	34394	34401	SPECIES
PMID:20	34403	34413	SPECIES
PMID:20	38907	38932	SPECIES
PMID:20	29732	29747	SPECIES
PMID:20	29732	29747	SPECIES
PMID:21	1341	1348	SPECIES
PMID:21	1426	1434	SPECIES
PMID:21	2634	2641	SPECIES
PMID:21	3205	3213	SPECIES
PMID:21	1426	1431	SPECIES
PMID:21	1426	1431	SPECIES
PMID:21	3833	3838	SPECIES
PMID:21	3205	3213	SPECIES
PMID:21	2634	2641	SPECIES
PMID:21	4753	4757	SPECIES
PMID:21	2634	2641	SPECIES
PMID:21	2634	2641	SPECIES
PMID:21	3205	3213	SPECIES
PMID:21	2634	2641	SPECIES
PMID:21	2634	2641	SPECIES
PMID:21	1612	1615	SPECIES
PMID:21	2634	2641	SPECIES
PMID:21	2634	2641	SPECIES
PMID:21	13401	13404	SPECIES
PMID:21	2634	2641	SPECIES
PMID:21	21400	21404	SPECIES
PMID:21	21469	21474	SPECIES
PMID:22	34	39	SPECIES
PMID:22	151	157	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	342	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	151	157	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	342	345	SPECIES
PMID:22	340	345	SPECIES
PMID:22	151	157	SPECIES
PMID:22	151	157	SPECIES
PMID:22	34	39	SPECIES
PMID:22	2825	2830	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	2825	2830	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	151	157	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	151	157	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	2825	2830	SPECIES
PMID:22	17670	17675	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	151	157	SPECIES
PMID:22	340	345	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:22	34	39	SPECIES
PMID:22	340	345	SPECIES
PMID:22	34	39	SPECIES
PMID:23	4641	4646	SPECIES
PMID:23	4641	4646	SPECIES
PMID:23	4641	4646	SPECIES
PMID:23	4641	4646	SPECIES
PMID:23	5503	5508	SPECIES
PMID:23	12870	12886	SPECIES
PMID:23	5503	5508	SPECIES
PMID:23	4641	4646	SPECIES
PMID:24	8	13	SPECIES
PMID:24	150	174	SPECIES
PMID:24	8	13	SPECIES
PMID:24	150	174	SPECIES
PMID:24	8	13	SPECIES
PMID:24	8	13	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	8	13	SPECIES
PMID:24	4651	4656	SPECIES
PMID:24	4679	4691	SPECIES
PMID:24	5043	5068	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	8	13	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	9547	9552	SPECIES
PMID:24	9673	9679	SPECIES
PMID:24	9547	9552	SPECIES
PMID:24	9547	9552	SPECIES
PMID:24	8	13	SPECIES
PMID:24	21232	21253	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	24306	24316	SPECIES
PMID:24	24321	24343	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	8	13	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	25217	25224	SPECIES
PMID:24	25226	25246	SPECIES
PMID:24	25248	25257	SPECIES
PMID:24	25259	25282	SPECIES
PMID:24	9547	9552	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	8	13	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	8	13	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	8	13	SPECIES
PMID:24	8	13	SPECIES
PMID:24	8	13	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	3964	3969	SPECIES
PMID:24	8	13	SPECIES
PMID:24	3964	3969	SPECIES
PMID:25	138	143	SPECIES
PMID:25	138	143	SPECIES
PMID:25	138	143	SPECIES
PMID:25	20765	20770	SPECIES
PMID:25	20943	20949	SPECIES
PMID:25	138	143	SPECIES
PMID:25	20943	20949	SPECIES
PMID:26	0	5	SPECIES
PMID:26	2028	2036	SPECIES
PMID:26	0	5	SPECIES
PMID:26	2028	2036	SPECIES
PMID:26	4866	4871	SPECIES
PMID:26	5894	5902	SPECIES
PMID:26	4866	4871	SPECIES
PMID:26	418	421	SPECIES
PMID:26	2028	2036	SPECIES
PMID:26	6734	6745	SPECIES
PMID:26	4866	4871	SPECIES
PMID:26	418	421	SPECIES
PMID:26	4866	4871	SPECIES
PMID:26	418	421	SPECIES
PMID:26	4866	4871	SPECIES
PMID:26	418	421	SPECIES
PMID:26	2028	2036	SPECIES
PMID:26	17208	17213	SPECIES
PMID:26	2028	2036	SPECIES
PMID:26	2028	2035	SPECIES
PMID:26	2028	2035	SPECIES
PMID:26	3122	3125	SPECIES
PMID:26	2028	2035	SPECIES
PMID:26	2028	2036	SPECIES
PMID:27	65	68	SPECIES
PMID:27	65	68	SPECIES
PMID:27	2978	2983	SPECIES
PMID:27	3922	3926	SPECIES
PMID:27	65	68	SPECIES
PMID:27	3922	3926	SPECIES
PMID:27	3922	3926	SPECIES
PMID:27	65	68	SPECIES
PMID:27	19201	19205	SPECIES
PMID:27	19393	19398	SPECIES
PMID:27	65	68	SPECIES
PMID:27	65	68	SPECIES
PMID:27	2978	2983	SPECIES
PMID:27	22804	22810	SPECIES
PMID:27	2978	2983	SPECIES
PMID:27	2978	2983	SPECIES
PMID:27	2978	2983	SPECIES
PMID:28	18653	18661	SPECIES
PMID:29	106	118	SPECIES
PMID:29	106	118	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	982	1004	SPECIES
PMID:29	1009	1020	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	309	316	SPECIES
PMID:29	3014	3020	SPECIES
PMID:29	3110	3131	SPECIES
PMID:29	3139	3157	SPECIES
PMID:29	3159	3178	SPECIES
PMID:29	3236	3241	SPECIES
PMID:29	3266	3274	SPECIES
PMID:29	3329	3333	SPECIES
PMID:29	982	1004	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	5413	5419	SPECIES
PMID:29	3329	3333	SPECIES
PMID:29	3329	3332	SPECIES
PMID:29	3329	3333	SPECIES
PMID:29	3236	3241	SPECIES
PMID:29	3329	3332	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	3329	3333	SPECIES
PMID:29	3329	3333	SPECIES
PMID:29	309	316	SPECIES
PMID:29	3329	3333	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	3329	3333	SPECIES
PMID:29	309	316	SPECIES
PMID:29	9383	9399	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	3329	3332	SPECIES
PMID:29	11583	11589	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	17062	17070	SPECIES
PMID:29	17072	17077	SPECIES
PMID:29	17079	17084	SPECIES
PMID:29	3236	3241	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1009	1020	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	27818	27834	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	29957	29972	SPECIES
PMID:29	29974	29993	SPECIES
PMID:29	29974	29993	SPECIES
PMID:29	30215	30237	SPECIES
PMID:29	29974	29993	SPECIES
PMID:29	30859	30871	SPECIES
PMID:29	309	316	SPECIES
PMID:29	27818	27834	SPECIES
PMID:29	309	316	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	309	316	SPECIES
PMID:29	1488	1498	SPECIES
PMID:29	309	316	SPECIES
PMID:30	722	729	SPECIES
PMID:30	688	691	SPECIES
PMID:30	722	729	SPECIES
PMID:30	722	729	SPECIES
PMID:30	722	729	SPECIES
PMID:30	6896	6899	SPECIES
PMID:30	7987	7995	SPECIES
PMID:30	7987	7995	SPECIES
PMID:30	7987	7995	SPECIES
PMID:30	722	729	SPECIES
PMID:31	1534	1537	SPECIES
PMID:31	3754	3758	SPECIES
PMID:31	6591	6597	SPECIES
PMID:31	6632	6637	SPECIES
PMID:31	8473	8477	SPECIES
PMID:31	6591	6597	SPECIES
PMID:31	18678	18683	SPECIES
PMID:31	18678	18683	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	54	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	1632	1638	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	4687	4695	SPECIES
PMID:32	4687	4695	SPECIES
PMID:32	47	55	SPECIES
PMID:32	5872	5884	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	54	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	54	SPECIES
PMID:32	4687	4695	SPECIES
PMID:32	47	55	SPECIES
PMID:32	1632	1638	SPECIES
PMID:32	1632	1638	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	54	SPECIES
PMID:32	47	55	SPECIES
PMID:32	47	55	SPECIES
PMID:33	103	124	SPECIES
PMID:33	148	157	SPECIES
PMID:33	159	171	SPECIES
PMID:33	176	192	SPECIES
PMID:33	103	124	SPECIES
PMID:33	159	171	SPECIES
PMID:33	331	338	SPECIES
PMID:33	176	192	SPECIES
PMID:33	148	157	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	2112	2134	SPECIES
PMID:33	2261	2285	SPECIES
PMID:33	2287	2309	SPECIES
PMID:33	2311	2333	SPECIES
PMID:33	2335	2356	SPECIES
PMID:33	2358	2378	SPECIES
PMID:33	2380	2400	SPECIES
PMID:33	2402	2427	SPECIES
PMID:33	2429	2445	SPECIES
PMID:33	2447	2466	SPECIES
PMID:33	103	124	SPECIES
PMID:33	763	778	SPECIES
PMID:33	159	171	SPECIES
PMID:33	331	338	SPECIES
PMID:33	148	157	SPECIES
PMID:33	2990	2995	SPECIES
PMID:33	176	192	SPECIES
PMID:33	3169	3190	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	159	171	SPECIES
PMID:33	148	157	SPECIES
PMID:33	176	192	SPECIES
PMID:33	148	157	SPECIES
PMID:33	176	192	SPECIES
PMID:33	3169	3190	SPECIES
PMID:33	148	157	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	159	171	SPECIES
PMID:33	159	171	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:33	763	778	SPECIES
PMID:34	6049	6054	SPECIES
PMID:34	6075	6080	SPECIES
PMID:34	6049	6054	SPECIES
PMID:34	6049	6054	SPECIES
PMID:35	3133	3138	SPECIES
PMID:35	3133	3138	SPECIES
PMID:35	4924	4927	SPECIES
PMID:35	5063	5068	SPECIES
PMID:35	626	629	SPECIES
PMID:35	6116	6121	SPECIES
PMID:35	6233	6241	SPECIES
PMID:35	3133	3138	SPECIES
PMID:35	6116	6121	SPECIES
PMID:35	3133	3138	SPECIES
PMID:35	3133	3138	SPECIES
PMID:35	11080	11104	SPECIES
PMID:35	21803	21813	SPECIES
PMID:35	31262	31267	SPECIES
PMID:35	32938	32950	SPECIES
PMID:35	32938	32950	SPECIES
PMID:35	4924	4927	SPECIES
PMID:36	203	211	SPECIES
PMID:36	203	211	SPECIES
PMID:36	2063	2068	SPECIES
PMID:36	2063	2068	SPECIES
PMID:36	203	211	SPECIES
PMID:36	203	211	SPECIES
PMID:36	203	211	SPECIES
PMID:36	203	211	SPECIES
PMID:36	203	211	SPECIES
PMID:36	203	210	SPECIES
PMID:36	203	210	SPECIES
PMID:36	203	210	SPECIES
PMID:37	38	42	SPECIES
PMID:37	38	42	SPECIES
PMID:37	806	809	SPECIES
PMID:37	2051	2056	SPECIES
PMID:37	2070	2080	SPECIES
PMID:37	38	42	SPECIES
PMID:37	38	42	SPECIES
PMID:37	3083	3093	SPECIES
PMID:37	5130	5134	SPECIES
PMID:37	5175	5181	SPECIES
PMID:37	6687	6693	SPECIES
PMID:37	38	42	SPECIES
PMID:37	38	42	SPECIES
PMID:37	38	42	SPECIES
PMID:37	2051	2056	SPECIES
PMID:37	6687	6693	SPECIES
PMID:37	6687	6693	SPECIES
PMID:37	16434	16439	SPECIES
PMID:37	38	42	SPECIES
PMID:37	38	42	SPECIES
PMID:37	6687	6693	SPECIES
PMID:38	408	414	SPECIES
PMID:38	408	414	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	408	414	SPECIES
PMID:38	408	414	SPECIES
PMID:38	408	414	SPECIES
PMID:38	408	414	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	408	414	SPECIES
PMID:38	4846	4851	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	408	414	SPECIES
PMID:38	408	414	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	4846	4851	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	408	414	SPECIES
PMID:38	408	414	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	4846	4851	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3090	SPECIES
PMID:38	3083	3091	SPECIES
PMID:38	42328	42340	SPECIES
PMID:38	42328	42340	SPECIES
PMID:38	4846	4851	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	2802	2809	SPECIES
PMID:39	2802	2809	SPECIES
PMID:39	2802	2809	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	4716	4721	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	2802	2809	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	4716	4721	SPECIES
PMID:39	4716	4721	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	4716	4721	SPECIES
PMID:39	4716	4721	SPECIES
PMID:39	4716	4721	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	19329	19334	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
PMID:39	1143	1148	SPECIES
